artist_name,album_name,track_name,duration_ms,explicit,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,artist_genres,artist_popularity,album_genres,album_type,album_popularity,release_date,release_date_precision
Jon Bellion,The Human Condition,Fashion,235751.0,False,46.0,0.5710000000000001,0.354,3.0,-8.529,1.0,0.0534,0.334,0.0,0.179,0.36,141.502,4.0,pop rap,75.0,,album,72.0,2016-06-10,day
Jon Bellion,The Human Condition,He Is The Same,241202.0,False,48.0,0.685,0.597,0.0,-4.828,1.0,0.19,0.226,0.00177,0.12,0.371,90.677,4.0,pop rap,75.0,,album,72.0,2016-06-10,day
Jon Bellion,The Human Condition,Overwhelming,172751.0,False,59.0,0.748,0.622,0.0,-4.518,1.0,0.225,0.252,0.0,0.112,0.667,91.77,4.0,pop rap,75.0,,album,72.0,2016-06-10,day
Jon Bellion,The Human Condition,Weight Of The World,269971.0,False,47.0,0.365,0.613,5.0,-4.847,1.0,0.0682,0.451,0.0,0.0752,0.439,139.659,3.0,pop rap,75.0,,album,72.0,2016-06-10,day
Jon Foreman,Run Free (Mt. Soledad Sunrise),Run Free (Mt. Soledad Sunrise),182750.0,False,29.0,0.349,0.44,4.0,-8.863999999999997,1.0,0.0351,0.491,0.263,0.0574,0.063,120.163,4.0,acoustic pop; ccm; christian alternative rock; christian music; dreamo; indiecoustica; roots worship; stomp and holler; worship,56.0,,single,26.0,2018-01-26,day
Jonas Blue,Rise,Rise - Retrovision Remix,190182.0,False,44.0,0.721,0.745,1.0,-4.31,1.0,0.127,0.15,0.0,0.334,0.541,125.088,4.0,dance pop; edm; pop; pop dance; post-teen pop; tropical house; uk dance,81.0,,single,41.0,2018-08-14,day
Jonas Brothers,Music From Chasing Happiness,Year 3000,201960.0,False,64.0,0.659,0.857,11.0,-5.85,1.0,0.0437,0.0045,1.93e-06,0.335,0.7979999999999999,106.965,4.0,boy band; dance pop; pop; pop dance; pop rock; post-teen pop,81.0,,album,63.0,2019-05-09,day
Joseph Williams,The Lion King,"Can You Feel the Love Tonight - From ""The Lion King"" / Soundtrack Version",177786.0,False,65.0,0.306,0.132,5.0,-19.31,1.0,0.0538,0.787,0.0,0.57,0.473,78.46,4.0,disney; movie tunes,60.0,,album,77.0,1994-01-01,day
Josh Baldwin,Rivers,Oh My Soul,315866.0,False,20.0,0.463,0.727,6.0,-7.417000000000002,1.0,0.0338,0.0016699999999999998,3.68e-05,0.0939,0.174,92.031,4.0,anthem worship; ccm; christian pop; deep ccm; world worship,57.0,,album,32.0,2014-01-28,day
Josh Baldwin,The War Is Over,Abraham,392186.0,False,38.0,0.366,0.442,2.0,-7.891,1.0,0.027000000000000003,0.0168,1.51e-05,0.359,0.133,144.046,4.0,anthem worship; ccm; christian pop; deep ccm; world worship,57.0,,album,49.0,2017-05-26,day
Josh Baldwin,The War Is Over,You're My Home,319346.0,False,24.0,0.494,0.662,10.0,-7.6110000000000015,1.0,0.0268,0.0268,0.0046700000000000005,0.0951,0.199,105.007,4.0,anthem worship; ccm; christian pop; deep ccm; world worship,57.0,,album,49.0,2017-05-26,day
Josh Groban,"Natasha, Pierre & the Great Comet of 1812 (Original Broadway Cast Recording)",Dust and Ashes,384546.0,False,38.0,0.336,0.358,3.0,-9.908,1.0,0.0672,0.649,0.00199,0.501,0.199,79.414,3.0,adult standards; operatic pop,67.0,,compilation,54.0,2017-05-19,day
Journey,Escape,Don't Stop Believin',250986.0,False,79.0,0.5,0.748,4.0,-9.072,1.0,0.0363,0.127,0.0,0.447,0.514,118.852,4.0,album rock; classic rock; hard rock; mellow gold; rock; soft rock,77.0,,album,79.0,1981,year
Juan Rios,Chillhop Essentials Spring 2018,Azahar,144585.0,False,43.0,0.71,0.28800000000000003,1.0,-14.184,0.0,0.0592,0.926,0.37,0.175,0.321,82.99,4.0,chillhop; lo-fi beats,59.0,,compilation,59.0,2018-03-21,day
Juan Rios,Chillhop Essentials Winter 2017,perenne,150085.0,False,40.0,0.526,0.461,8.0,-9.225,1.0,0.0326,0.6559999999999999,0.0457,0.301,0.607,80.05199999999998,4.0,chillhop; lo-fi beats,59.0,,compilation,62.0,2017-12-11,day
Juan Rios,Chillhop Essentials Winter 2018,Petricor,188374.0,False,36.0,0.7170000000000001,0.092,0.0,-13.886,1.0,0.0415,0.905,0.8190000000000001,0.314,0.107,79.047,4.0,chillhop; lo-fi beats,59.0,,compilation,64.0,2018-12-12,day
Judy Kuhn,Pocahontas,"Colors of the Wind - From ""Pocahontas"" / Soundtrack Version",214400.0,False,63.0,0.272,0.16399999999999998,1.0,-17.04,1.0,0.046,0.929,0.0011,0.109,0.228,81.551,3.0,hollywood; movie tunes; show tunes,59.0,,compilation,67.0,1995-01-01,day
Judy Kuhn,Pocahontas,"Just Around the Riverbend - From ""Pocahontas"" / Soundtrack Version",147706.0,False,59.0,0.308,0.19,0.0,-16.835,1.0,0.0421,0.919,1.21e-05,0.18,0.253,94.762,4.0,hollywood; movie tunes; show tunes,59.0,,compilation,67.0,1995-01-01,day
Julia Michaels,Ralph Breaks the Internet,In This Place,201342.0,False,57.0,0.405,0.62,0.0,-6.806,0.0,0.142,0.0419,1.3800000000000007e-05,0.108,0.48,195.881,4.0,dance pop; electropop; pop; pop dance; post-teen pop,82.0,,album,56.0,2018-11-15,day
Julian Calor,Monstercat Instinct Vol. 4,No Fear Anymore,202285.0,False,19.0,0.613,0.875,7.0,-4.71,0.0,0.0671,0.0329,0.00103,0.12,0.106,139.935,4.0,complextro; edm; electro house; gaming edm; pop edm; progressive electro house; sky room,50.0,,compilation,42.0,2019-10-18,day
Julian Calor,Space Flute,Space Flute,196739.0,False,26.0,0.713,0.883,6.0,-3.309,1.0,0.0385,0.004,0.336,0.05,0.523,138.013,4.0,complextro; edm; electro house; gaming edm; pop edm; progressive electro house; sky room,50.0,,single,23.0,2018-10-30,day
Julie Andrews,Mary Poppins,"Stay Awake - From ""Mary Poppins""/Soundtrack Version",105440.0,False,57.0,0.321,0.0331,10.0,-30.093000000000004,1.0,0.047,0.872,2.65e-06,0.109,0.182,90.758,3.0,adult standards; hollywood; movie tunes; show tunes,64.0,,compilation,65.0,1997-01-01,day
Julie Andrews,The Sherman Brothers Songbook,"Supercalifragilisticexpialidocious - From ""Mary Poppins""/Soundtrack Version",122026.0,False,54.0,0.516,0.718,10.0,-11.213,1.0,0.42,0.574,0.0,0.162,0.901,156.995,4.0,adult standards; hollywood; movie tunes; show tunes,64.0,,album,57.0,2013-01-01,day
Julie Andrews,The Sound of Music - Original Soundtrack Recording,My Favorite Things,140893.0,False,50.0,0.622,0.247,1.0,-12.472,1.0,0.0758,0.87,0.0,0.14,0.627,114.417,4.0,adult standards; hollywood; movie tunes; show tunes,64.0,,album,60.0,1965-01-01,day
Julie Fowlis,Brave,"Into The Open Air - From ""Brave""/Soundtrack",161933.0,False,59.0,0.496,0.39,2.0,-11.315,1.0,0.0295,0.71,0.0,0.1,0.301,139.07299999999998,4.0,celtic; scottish folk,58.0,,compilation,66.0,2012-01-01,day
Julie Fowlis,Brave,"Touch The Sky - From ""Brave""/Soundtrack",151400.0,False,63.0,0.3720000000000001,0.6409999999999999,2.0,-7.954,1.0,0.047,0.13699999999999998,0.0,0.103,0.33,119.013,3.0,celtic; scottish folk,58.0,,compilation,66.0,2012-01-01,day
Just A Gent,Driftless Spirits,Driftless Spirits,215040.0,False,29.0,0.682,0.7120000000000001,3.0,-6.186,1.0,0.0453,0.0715,0.0039,0.083,0.381,127.965,4.0,aussietronica; bass trap; edm; electro house; electronic trap; electropop; future bass; pop edm; vapor soul; vapor twitch,57.0,,single,26.0,2015-05-08,day
Just A Gent,Limelight (NGHTMRE Remix),Limelight (NGHTMRE Remix),254896.0,False,56.0,0.574,0.5760000000000001,1.0,-8.267000000000001,1.0,0.0446,0.0579,0.00147,0.208,0.287,145.094,4.0,aussietronica; bass trap; edm; electro house; electronic trap; electropop; future bass; pop edm; vapor soul; vapor twitch,57.0,,single,53.0,2015-10-12,day
Just A Gent,Limelight (feat. R O Z E S),Limelight (feat. R O Z E S),211130.0,False,45.0,0.6940000000000001,0.7390000000000001,8.0,-2.0780000000000003,1.0,0.0742,0.517,0.00102,0.128,0.563,119.965,4.0,aussietronica; bass trap; edm; electro house; electronic trap; electropop; future bass; pop edm; vapor soul; vapor twitch,57.0,,single,42.0,2014-10-17,day
Just A Gent,Monstercat Instinct Vol. 4,Open Spaces,206399.0,False,21.0,0.7020000000000001,0.385,9.0,-9.661,0.0,0.0855,0.0674,1.07e-05,0.076,0.131,100.038,4.0,aussietronica; bass trap; edm; electro house; electronic trap; electropop; future bass; pop edm; vapor soul; vapor twitch,57.0,,compilation,42.0,2019-10-18,day
Just A Gent,Monstercat Instinct Vol. 4,Time Voyage,210238.0,False,15.0,0.862,0.6609999999999999,2.0,-6.995,1.0,0.35100000000000003,0.0191,0.0143,0.506,0.418,126.011,4.0,aussietronica; bass trap; edm; electro house; electronic trap; electropop; future bass; pop edm; vapor soul; vapor twitch,57.0,,compilation,42.0,2019-10-18,day
Justin Bieber,Friends (with BloodPop®),Friends (with BloodPop®),189466.0,False,70.0,0.743,0.735,8.0,-5.3370000000000015,1.0,0.0382,0.00389,0.0,0.304,0.631,104.979,4.0,canadian pop; pop; post-teen pop,96.0,,single,67.0,2017-08-17,day
Justin Caruso,Love Somebody,Love Somebody,183797.0,False,33.0,0.618,0.6940000000000001,7.0,-6.819,1.0,0.0383,0.0886,1.5e-05,0.0959,0.318,158.12,4.0,deep tropical house; electropop; pop dance; pop edm,55.0,,single,30.0,2017-05-12,day
Justin OH,Rearview Mirror,Rearview Mirror,172500.0,False,25.0,0.501,0.917,9.0,-2.744,0.0,0.0409,0.0314,0.393,0.16399999999999998,0.312,159.91,4.0,edm; electro house; future bass; gaming edm,41.0,,single,23.0,2018-06-19,day
Justin OH,U&ME,U&ME,194083.0,False,26.0,0.6,0.619,4.0,-7.178,1.0,0.0355,0.0758,0.32,0.13,0.335,90.046,4.0,edm; electro house; future bass; gaming edm,41.0,,single,24.0,2018-09-18,day
Justin Timberlake,TROLLS (Original Motion Picture Soundtrack),"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",237546.0,False,72.0,0.669,0.8320000000000001,0.0,-5.72,1.0,0.0682,0.0106,0.0,0.0968,0.7,113.035,4.0,dance pop; pop,85.0,,album,77.0,2016-09-23,day
K-391,"Hello, World",Electro House,258873.0,False,47.0,0.779,0.522,6.0,-10.336,0.0,0.145,0.0281,0.5920000000000001,0.09,0.345,127.997,4.0,gaming edm; nordic house,74.0,,album,59.0,2018-08-01,day
K-391,"Hello, World",Nice Takeoff,400259.0,False,37.0,0.6829999999999999,0.6809999999999999,1.0,-7.471,1.0,0.326,0.00998,0.0493,0.326,0.32299999999999995,128.05200000000002,4.0,gaming edm; nordic house,74.0,,album,59.0,2018-08-01,day
KIRA,New World,New World,218666.0,False,38.0,0.502,0.609,7.0,-6.112,1.0,0.0302,0.0156,0.0862,0.0957,0.15,180.02900000000002,4.0,otacore,54.0,,single,35.0,2019-03-08,day
KLOUD,LIES,LIES,230543.0,False,34.0,0.383,0.875,5.0,-4.378,0.0,0.0946,0.00698,0.00426,0.0608,0.195,184.221,4.0,bass trap; dark clubbing; traprun,58.0,,single,31.0,2019-09-16,day
KLOUD,Save The World,Save The World,229380.0,False,40.0,0.498,0.7959999999999999,9.0,-2.1,0.0,0.0436,0.0499,0.0,0.109,0.278,112.853,4.0,bass trap; dark clubbing; traprun,58.0,,single,37.0,2019-01-18,day
KNOWER,Life,All Time,225692.0,False,23.0,0.5479999999999999,0.394,0.0,-9.176,0.0,0.038,0.071,1.32e-05,0.325,0.322,129.952,4.0,la pop,43.0,,album,46.0,2016-02-05,day
KUURO,Monstercat Instinct Vol. 4,Can We Be Free,198315.0,False,21.0,0.621,0.863,11.0,-3.389,0.0,0.0913,0.0422,0.0,0.123,0.442,95.029,4.0,bass trap; edm; electro house; gaming edm,56.0,,compilation,42.0,2019-10-18,day
KYLE,Light of Mine,iSpy (feat. Lil Yachty),252240.0,True,67.0,0.723,0.654,0.0,-6.82,1.0,0.298,0.384,0.0,0.384,0.675,149.94899999999996,4.0,pop rap; rap; social media pop,74.0,,album,71.0,2018-05-18,day
Kai Wachi,DEMIGOD,Photograph,246460.0,False,36.0,0.528,0.691,0.0,-6.171,1.0,0.0906,0.0248,0.000168,0.132,0.183,112.759,3.0,bass trap; brostep; deathstep; dubstep; edm; electro house; electronic trap; gaming dubstep,52.0,,album,45.0,2019-05-31,day
Kaivon,Heartbeat,Heartbeat,221818.0,False,44.0,0.628,0.762,1.0,-6.044,0.0,0.039,0.0123,2.3e-05,0.0985,0.289,131.935,4.0,edm; electro house; electronic trap; electropop; future bass; pop edm; vapor twitch,54.0,,single,42.0,2016-12-21,day
Kaizen,Impurity,Impurity,329869.0,False,26.0,0.462,0.5660000000000001,3.0,-8.623,1.0,0.0337,0.382,0.0943,0.0738,0.146,180.088,4.0,,25.0,,single,24.0,2017-01-20,day
Kanye West,JESUS IS KING,Follow God,104591.0,False,72.0,0.529,0.9,1.0,-3.503,1.0,0.418,0.000248,1.21e-05,0.0426,0.434,180.291,4.0,chicago rap; rap,92.0,,album,76.0,2019-10-25,day
Kari Jobe,Cover The Earth,Cover The Earth,245000.0,False,43.0,0.422,0.677,1.0,-6.289,0.0,0.0359,0.0328,0.0,0.115,0.269,141.606,4.0,anthem worship; ccm; christian alternative rock; christian music; world worship; worship,68.0,,single,40.0,2018-09-14,day
Kasbo,About You (Billboard Remix),About You,170666.0,False,25.0,0.636,0.639,8.0,-10.759,0.0,0.474,0.193,0.00284,0.364,0.5429999999999999,90.005,4.0,edm; electropop; future bass; indie electropop; indie poptimism; pop dance; pop edm; swedish electropop; tropical house; vapor soul; vapor twitch,61.0,,single,23.0,2018-11-13,day
Kasbo,Aldrig Mer (feat. TENDER),Aldrig Mer (feat. TENDER),243918.0,False,37.0,0.49,0.774,7.0,-5.789,1.0,0.046,0.0658,0.107,0.11,0.142,92.477,4.0,edm; electropop; future bass; indie electropop; indie poptimism; pop dance; pop edm; swedish electropop; tropical house; vapor soul; vapor twitch,61.0,,single,34.0,2018-01-18,day
Kasbo,Found You,Found You,196010.0,False,56.0,0.478,0.634,0.0,-6.0920000000000005,1.0,0.0728,0.395,0.00889,0.599,0.121,180.185,4.0,edm; electropop; future bass; indie electropop; indie poptimism; pop dance; pop edm; swedish electropop; tropical house; vapor soul; vapor twitch,61.0,,single,53.0,2017-04-04,day
Kasbo,I Get You,I Get You,237837.0,False,53.0,0.57,0.7859999999999999,3.0,-3.85,1.0,0.0379,0.251,0.00041500000000000017,0.279,0.179,111.028,4.0,edm; electropop; future bass; indie electropop; indie poptimism; pop dance; pop edm; swedish electropop; tropical house; vapor soul; vapor twitch,61.0,,single,51.0,2019-10-29,day
Kasbo,Places We Don't Know,About You,187900.0,False,35.0,0.41,0.715,11.0,-6.153,1.0,0.0882,0.0314,0.00034700000000000003,0.365,0.231,175.088,4.0,edm; electropop; future bass; indie electropop; indie poptimism; pop dance; pop edm; swedish electropop; tropical house; vapor soul; vapor twitch,61.0,,album,59.0,2018-03-23,day
Kasbo,Places We Don't Know,Aldrig Mer (feat. TENDER),243918.0,False,45.0,0.359,0.774,7.0,-5.789,1.0,0.0745,0.0649,0.104,0.11,0.141,184.739,4.0,edm; electropop; future bass; indie electropop; indie poptimism; pop dance; pop edm; swedish electropop; tropical house; vapor soul; vapor twitch,61.0,,album,59.0,2018-03-23,day
Kasbo,Places We Don't Know,Allt Stod Still (Outro),110986.0,False,26.0,0.28600000000000003,0.342,0.0,-10.188,1.0,0.0301,0.8340000000000001,0.951,0.0952,0.126,139.194,4.0,edm; electropop; future bass; indie electropop; indie poptimism; pop dance; pop edm; swedish electropop; tropical house; vapor soul; vapor twitch,61.0,,album,59.0,2018-03-23,day
Kasbo,Places We Don't Know,Bara Du,153888.0,False,47.0,0.584,0.616,7.0,-5.941,1.0,0.0257,0.294,0.0672,0.33,0.101,135.028,4.0,edm; electropop; future bass; indie electropop; indie poptimism; pop dance; pop edm; swedish electropop; tropical house; vapor soul; vapor twitch,61.0,,album,59.0,2018-03-23,day
Kasbo,Places We Don't Know,Bleed It Out (feat. Nea),218838.0,False,36.0,0.461,0.632,8.0,-5.56,0.0,0.0353,0.179,5.01e-06,0.131,0.265,84.941,4.0,edm; electropop; future bass; indie electropop; indie poptimism; pop dance; pop edm; swedish electropop; tropical house; vapor soul; vapor twitch,61.0,,album,59.0,2018-03-23,day
Kasbo,Places We Don't Know,Lay It On Me (feat. Keiynan Lonsdale),224412.0,False,48.0,0.557,0.5770000000000001,11.0,-6.18,1.0,0.0721,0.342,0.0,0.12,0.154,100.055,4.0,edm; electropop; future bass; indie electropop; indie poptimism; pop dance; pop edm; swedish electropop; tropical house; vapor soul; vapor twitch,61.0,,album,59.0,2018-03-23,day
Kasbo,Places We Don't Know,Over You (feat. Frida Sundemo),233739.0,False,42.0,0.541,0.7020000000000001,0.0,-6.884,1.0,0.0362,0.0187,0.0022,0.0788,0.079,115.01,4.0,edm; electropop; future bass; indie electropop; indie poptimism; pop dance; pop edm; swedish electropop; tropical house; vapor soul; vapor twitch,61.0,,album,59.0,2018-03-23,day
Kasbo,Places We Don't Know,Places We Don't Know,204532.0,False,49.0,0.514,0.733,2.0,-6.056,1.0,0.0332,0.0785,0.244,0.37,0.0977,114.978,4.0,edm; electropop; future bass; indie electropop; indie poptimism; pop dance; pop edm; swedish electropop; tropical house; vapor soul; vapor twitch,61.0,,album,59.0,2018-03-23,day
Kasbo,Places We Don't Know,Roots (feat. Amanda Fondell),226579.0,False,34.0,0.617,0.68,11.0,-4.435,1.0,0.0321,0.426,5.49e-06,0.16899999999999998,0.313,90.00399999999998,4.0,edm; electropop; future bass; indie electropop; indie poptimism; pop dance; pop edm; swedish electropop; tropical house; vapor soul; vapor twitch,61.0,,album,59.0,2018-03-23,day
Kasbo,Places We Don't Know,Snow In Gothenburg,223218.0,False,45.0,0.393,0.632,5.0,-8.118,1.0,0.0378,0.3,0.00339,0.3670000000000001,0.156,100.056,4.0,edm; electropop; future bass; indie electropop; indie poptimism; pop dance; pop edm; swedish electropop; tropical house; vapor soul; vapor twitch,61.0,,album,59.0,2018-03-23,day
Kasbo,Places We Don't Know,Stay With Me,167400.0,False,31.0,0.424,0.508,0.0,-6.145,1.0,0.0615,0.0719,0.0,0.361,0.208,100.287,4.0,edm; electropop; future bass; indie electropop; indie poptimism; pop dance; pop edm; swedish electropop; tropical house; vapor soul; vapor twitch,61.0,,album,59.0,2018-03-23,day
Kasbo,Places We Don't Know,The Voice Says (feat. Charlie Kim),225206.0,False,47.0,0.191,0.563,4.0,-7.472,1.0,0.0344,0.565,0.0061,0.17,0.0541,146.287,4.0,edm; electropop; future bass; indie electropop; indie poptimism; pop dance; pop edm; swedish electropop; tropical house; vapor soul; vapor twitch,61.0,,album,59.0,2018-03-23,day
Kasbo,Places We Don't Know,Your Tempo,199913.0,False,36.0,0.496,0.838,8.0,-4.67,0.0,0.0936,0.00671,3.23e-06,0.253,0.294,94.023,4.0,edm; electropop; future bass; indie electropop; indie poptimism; pop dance; pop edm; swedish electropop; tropical house; vapor soul; vapor twitch,61.0,,album,59.0,2018-03-23,day
Kasbo,Places We Don’t Know (ford. Remix),Places We Don’t Know - ford. Remix,202944.0,False,39.0,0.664,0.6,1.0,-8.936,1.0,0.0469,0.6459999999999999,0.5589999999999999,0.0788,0.304,97.01,4.0,edm; electropop; future bass; indie electropop; indie poptimism; pop dance; pop edm; swedish electropop; tropical house; vapor soul; vapor twitch,61.0,,single,37.0,2019-03-25,day
Kaskade,Atmosphere,Atmosphere,231427.0,False,47.0,0.588,0.757,3.0,-4.614,1.0,0.0403,0.0221,4.8e-06,0.0739,0.469,122.975,4.0,edm; electro house; house; pop; pop dance; progressive house; tropical house; vocal house,72.0,,album,51.0,2013-09-10,day
Kaskade,Automatic,Disarm You (feat. Ilsey),221133.0,False,52.0,0.446,0.7929999999999999,5.0,-3.912,0.0,0.0556,0.0434,4.14e-05,0.159,0.313,127.799,4.0,edm; electro house; house; pop; pop dance; progressive house; tropical house; vocal house,72.0,,album,57.0,2015-09-25,day
Kaskade,Cold as Stone (Remixes) (feat. Charlotte Lawrence),Cold as Stone (feat. Charlotte Lawrence) - Lipless Remix,228666.0,False,53.0,0.619,0.6629999999999999,7.0,-6.937,1.0,0.0366,0.237,0.0,0.111,0.142,123.93,4.0,edm; electro house; house; pop; pop dance; progressive house; tropical house; vocal house,72.0,,single,50.0,2018-05-04,day
Katrina & The Waves,Katrina & The Waves,Walking On Sunshine,238733.0,False,76.0,0.596,0.8690000000000001,10.0,-11.97,1.0,0.037000000000000005,0.0116,0.173,0.0678,0.944,109.902,4.0,new wave pop,66.0,,album,74.0,1985,year
Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,Firework,227880.0,False,73.0,0.638,0.826,8.0,-4.968,1.0,0.0479,0.139,0.0,0.0803,0.649,124.072,4.0,dance pop; pop; pop dance; post-teen pop,87.0,,album,84.0,2012-03-12,day
Katy Perry,Witness,Chained To The Rhythm,237733.0,False,69.0,0.562,0.8,0.0,-5.404,1.0,0.112,0.0814,0.0,0.199,0.471,95.029,4.0,dance pop; pop; pop dance; post-teen pop,87.0,,album,74.0,2017-06-09,day
Kavv,Violet,Violet,200746.0,False,42.0,0.757,0.265,1.0,-14.472,1.0,0.369,0.8220000000000001,0.8029999999999999,0.358,0.534,71.961,4.0,chillhop; focus beats; lo-fi beats,53.0,,single,40.0,2018-02-24,day
Kay Kyser & His Orchestra,Best Of The Big Bands,"(I Got Spurs That) Jingle, Jangle, Jingle",200066.0,False,51.0,0.7020000000000001,0.226,5.0,-13.417,1.0,0.0457,0.98,0.00102,0.0653,0.8809999999999999,92.42,4.0,,43.0,,compilation,50.0,1990-06-19,day
Kayoh,Northwind,Northwind,163648.0,False,44.0,0.599,0.7190000000000001,11.0,-8.437999999999999,1.0,0.121,0.0333,0.8420000000000001,0.107,0.0804,159.969,4.0,,39.0,,single,41.0,2019-05-07,day
Keala Settle,This Is Me,This Is Me,234706.0,False,64.0,0.284,0.7040000000000001,2.0,-7.276,1.0,0.18600000000000005,0.00583,0.000115,0.0424,0.1,191.702,4.0,broadway; hollywood; show tunes,73.0,,single,61.0,2017-10-27,day
Keem the Cipher,Live!,Third Strike. - Live,146440.0,False,7.0,0.601,0.584,9.0,-12.635,0.0,0.123,0.0463,0.675,0.514,0.542,118.106,4.0,chillhop; lo-fi beats,43.0,,album,12.0,2018-07-07,day
Keepsake,This Time Around,This Time Around,211200.0,False,28.0,0.5920000000000001,0.6459999999999999,4.0,-5.8439999999999985,1.0,0.0504,0.0485,0.0,0.18,0.422,100.005,4.0,warrington indie,27.0,,single,25.0,2018-09-07,day
Kelsey Lu,Due West,Due West - Skrillex Remix,279240.0,False,44.0,0.713,0.639,9.0,-8.404,1.0,0.0448,0.17,0.00198,0.35200000000000004,0.0394,103.986,4.0,alternative r&b; art pop; escape room,55.0,,single,42.0,2019-05-24,day
Kendall Miles,Chillhop Daydreams,Savannah (Interlude),75500.0,False,30.0,0.329,0.298,2.0,-13.564,1.0,0.041,0.8809999999999999,0.792,0.229,0.406,129.268,4.0,chillhop; focus beats; lo-fi beats,56.0,,compilation,65.0,2018-08-08,day
Kendall Miles,Daydreams,Lost in Florence,92270.0,False,55.0,0.684,0.295,4.0,-12.773,1.0,0.077,0.563,0.5770000000000001,0.111,0.47,118.009,4.0,chillhop; focus beats; lo-fi beats,56.0,,album,54.0,2017-07-05,day
Kendall Miles,Isla Bella,Isla Bella,114176.0,False,45.0,0.5479999999999999,0.39,4.0,-5.42,1.0,0.0504,0.852,0.879,0.124,0.5489999999999999,85.865,4.0,chillhop; focus beats; lo-fi beats,56.0,,single,42.0,2017-11-30,day
Kendrick Lamar,DAMN.,HUMBLE.,177000.0,True,80.0,0.908,0.621,1.0,-6.638,0.0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,4.0,conscious hip hop; hip hop; rap; west coast rap,90.0,,album,87.0,2017-04-14,day
Kenny Rogers,The Gambler,The Gambler,214880.0,False,72.0,0.6709999999999999,0.501,4.0,-13.119000000000002,1.0,0.0594,0.342,0.0,0.194,0.86,87.04,4.0,adult standards; classic country pop; country; mellow gold; nashville sound; soft rock,73.0,,album,71.0,1978-11-20,day
Kero Kero Bonito,Flamingo,Flamingo,197528.0,False,62.0,0.7879999999999999,0.49,8.0,-6.287000000000001,1.0,0.511,0.313,0.0,0.0968,0.79,177.865,4.0,escape room; hyperpop; japanese electropop,62.0,,single,59.0,2014-09-23,day
Kesha,Animal (Expanded Edition),TiK ToK,199693.0,False,80.0,0.755,0.8370000000000001,2.0,-2.718,0.0,0.142,0.0991,0.0,0.289,0.7140000000000001,120.028,4.0,dance pop; electropop; pop; pop dance; post-teen pop,81.0,,album,80.0,2010-01-01,day
Khalid,Talk,Talk,197487.0,False,72.0,0.9,0.4,0.0,-8.443,1.0,0.124,0.0501,0.0,0.0876,0.338,136.001,4.0,alternative r&b; pop,92.0,,single,69.0,2019-02-07,day
Khamsin,Plastic Dreams,Plastic Dreams,222073.0,False,33.0,0.624,0.605,8.0,-9.179,1.0,0.0444,0.096,0.118,0.34,0.226,107.039,4.0,future bass; vapor twitch,39.0,,single,31.0,2018-09-21,day
Khüdósoul,Chillhop Essentials Fall 2016,Something Between Us,173793.0,False,28.0,0.563,0.875,2.0,-8.166,1.0,0.0655,0.000246,0.764,0.116,0.0471,87.036,4.0,chillhop,30.0,,compilation,53.0,2016-10-10,day
Kid Froopy,Drive Slow,Dreams - Lil Texas Remix,240000.0,False,40.0,0.682,0.88,6.0,-6.218,1.0,0.0453,0.0288,0.47,0.685,0.128,135.95,4.0,,36.0,,album,38.0,2017-10-20,day
Kidswaste,Beautiful Life,Beautiful Life,228543.0,False,43.0,0.376,0.537,10.0,-9.294,1.0,0.07,0.298,0.000235,0.0953,0.29,91.783,3.0,electropop; new french touch; vapor soul,49.0,,single,41.0,2018-05-08,day
Kidswaste,More Colors,More Colors,296401.0,False,41.0,0.398,0.499,5.0,-10.678,1.0,0.0689,0.0681,0.000188,0.0819,0.33,84.041,4.0,electropop; new french touch; vapor soul,49.0,,single,38.0,2016-12-16,day
Kidswaste,Sleeping Pills,Sleeping Pills,231938.0,False,33.0,0.736,0.69,7.0,-8.927999999999997,0.0,0.036000000000000004,0.153,0.0195,0.129,0.212,118.995,4.0,electropop; new french touch; vapor soul,49.0,,single,30.0,2019-03-05,day
Kidswaste,Tonight,Tonight,206517.0,False,48.0,0.453,0.5579999999999999,7.0,-6.831,1.0,0.0267,0.484,0.00371,0.23,0.197,86.905,4.0,electropop; new french touch; vapor soul,49.0,,single,45.0,2017-11-07,day
Kidz Bop Kids,KIDZ BOP 32,Cake By The Ocean,204533.0,False,42.0,0.807,0.696,9.0,-3.984,1.0,0.039,0.00117,0.0,0.0457,0.7340000000000001,119.033,4.0,children's music,74.0,,album,45.0,2016-01-01,day
Kidz Bop Kids,KIDZ BOP Greatest Hits!,Party Rock Anthem,204933.0,False,34.0,0.685,0.742,9.0,-5.077,0.0,0.0765,0.00154,0.0,0.207,0.447,129.988,4.0,children's music,74.0,,compilation,51.0,2016-04-01,day
Kidz Bop Kids,Kidz Bop 27,Shake It Off,208266.0,False,52.0,0.6809999999999999,0.8740000000000001,7.0,-4.618,1.0,0.183,0.0471,0.0,0.102,0.927,160.125,4.0,children's music,74.0,,album,52.0,2015-01-13,day
